Image,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Cluster
crosshatched_0135.jpg,24646.308097098216,148633219.25719455,45444.703125,5804.109375,17634946.921875,1.9138058035714287,29496.14783845094,509.34375,-517.234375,1542.375,0.0114429209183673,6835.052566852191,256.296875,-259.796875,11.25,-0.001610331632653,29316.3619773662,539.84375,-536.03125,-14.96875,-3.793282844387756,19559.971921619734,390.78125,-402.796875,-3051.0,1
crosshatched_0095.jpg,23027.4058458227,63101868.64518464,37905.359375,10815.953125,16588734.953125,-1.4446149553571428,19603.732133710768,420.765625,-411.53125,-1199.734375,-0.1103260522959183,4509.268428083391,203.171875,-201.84375,-80.421875,0.0505014349489795,19285.86820333931,429.421875,-419.453125,-6.390625,2.55825175382653,12642.097129409338,297.28125,-313.03125,2158.203125,0
crosshatched_0151.jpg,22977.718879942604,7395958.506055014,29331.265625,17627.1875,16413678.640625,-0.0855923150510203,3296.259336962096,168.109375,-173.953125,-99.265625,0.0260068558673469,925.021675121979,86.546875,-90.890625,18.703125,0.2574162946428571,5091.223085093572,210.859375,-209.28125,154.765625,0.2492051977040818,1424.499720976896,113.453125,-116.828125,254.640625,0
crosshatched_0056.jpg,28378.20831951531,125619938.37742504,44140.21875,11110.4375,20462057.5625,-0.4897720025510203,26532.571492664192,453.734375,-460.484375,200.8125,0.0866454081632653,6013.6243161758775,223.875,-228.4375,69.09375,0.0426434948979591,22788.60365188153,460.75,-469.890625,45.59375,1.239480229591837,16827.180370945054,348.953125,-338.765625,-194.34375,1
crosshatched_0164.jpg,22414.426907684945,26543803.71728369,31635.46875,12743.125,16194690.140625,0.8151012436224486,12099.46625476856,312.21875,-294.484375,575.609375,-0.0620384247448979,3181.6604273117405,157.140625,-156.46875,-48.078125,-0.0242307079081632,14823.439579037908,341.3125,-336.71875,7.953125,-1.816317761479592,5509.152162020262,200.90625,-213.140625,-1295.453125,0
crosshatched_0137.jpg,23479.98097975128,6841666.981067979,29884.875,18301.96875,17023026.578125,-0.018235012755102,27490.80609834502,409.53125,-395.265625,-13.125,-0.0214875637755101,9410.30111848066,234.328125,-228.53125,-4.75,0.0520647321428571,43433.6434651476,517.6875,-504.625,47.5,-0.0279926658163265,3531.8317257520466,161.515625,-162.359375,12.0,0
crosshatched_0046.jpg,31397.056708386488,48633315.91884513,45309.546875,18227.828125,22551506.328125,-0.0615625,16608.826825248758,369.453125,-369.671875,82.09375,-0.0336399872448979,3545.1971889445467,180.390625,-183.296875,-32.25,0.0963424744897959,11588.455193042771,350.03125,-348.109375,67.21875,0.0222050382653062,11841.52539370656,284.5625,-290.3125,-260.9375,0
crosshatched_0010.jpg,6666.367930484696,3649581.4229650144,11791.59375,2732.015625,4806587.5,-0.022892219387755,4035.664111397432,183.703125,-180.5,-6.03125,0.0312324617346938,873.6727754864511,89.390625,-86.515625,21.5625,-0.0063616071428571,2155.1230849206718,169.5,-163.53125,-4.71875,0.1394818239795918,2601.080266621655,143.234375,-137.84375,76.75,0
crosshatched_0049.jpg,12963.973012595665,2411697.977796465,15711.25,9601.46875,9397692.390625,0.1628483737244898,8013.855234450692,226.515625,-230.8125,102.484375,-0.0114835778061224,2557.345181439903,127.234375,-130.515625,-10.046875,0.0190170599489795,13310.787874019165,305.828125,-289.140625,7.953125,-0.3601474808673469,1532.9802660540613,98.25,-101.703125,-235.109375,0
crosshatched_0059.jpg,28496.56128587372,9862944.929178275,32775.015625,23061.6875,20643941.578125,0.0265569196428571,781.6630156726281,91.25,-76.984375,47.828125,-0.0047169961734693,124.39267937069678,36.421875,-34.328125,-2.203125,-0.0062779017857142,257.1890043770418,63.78125,-67.09375,-5.671875,-0.0672648278061223,846.0022903807579,71.40625,-87.484375,-102.265625,0
crosshatched_0139.jpg,8422.299380580358,4809748.882016469,13195.34375,4740.953125,6125971.578125,-0.0791119260204081,6988.740104116612,214.046875,-207.75,-51.875,-0.0295440051020408,1480.768185399638,101.65625,-98.5625,-20.15625,0.0293941326530612,3357.501231393496,184.671875,-174.578125,14.78125,0.0695918367346939,4346.875525901644,152.328125,-152.09375,43.28125,0
crosshatched_0166.jpg,20940.645090082904,260034724.4116464,43505.15625,1617.140625,15199171.703125,-1.680202487244898,33079.3705210282,575.6875,-563.5,-1047.15625,-0.2037850765306122,6921.042435121273,278.84375,-273.09375,-162.8125,-0.1859614158163265,24284.952299391854,558.984375,-516.40625,-153.53125,2.74904974489796,26409.07885985804,456.703125,-451.3125,1605.875,1
crosshatched_0042.jpg,30797.257439413257,59848362.03821323,43549.3125,15705.6875,22490667.71875,0.0376873405612245,18639.768985742638,409.09375,-407.140625,8.484375,-0.0863129783163265,4344.959971529156,201.90625,-198.46875,-42.796875,-0.2305524553571428,15915.281718425627,404.234375,-407.78125,-164.078125,-0.3343136160714285,11015.139030778231,297.828125,-300.0625,-145.359375,0
crosshatched_0125.jpg,20555.81366868622,68682140.20377512,37968.328125,8252.1875,14701564.6875,0.7386280293367345,17033.274458256932,404.40625,-388.796875,705.515625,0.0923573022959183,3759.314216353985,189.1875,-190.59375,76.234375,0.0071675701530612,14899.583816991895,392.140625,-361.78125,20.703125,-1.200184151785714,11487.43969675798,307.171875,-312.75,-1182.328125,0
crosshatched_0094.jpg,27814.773557079083,379228.9451686736,29107.484375,26130.125,20133590.625,0.2746548150510203,506.7381062025344,69.90625,-64.953125,172.609375,-0.0250406568877551,134.25226233409418,35.46875,-33.3125,-18.484375,0.0903738839285714,611.8646079158506,75.21875,-79.1875,72.203125,-0.6244316007653061,206.05472291334505,41.78125,-43.265625,-400.671875,0
crosshatched_0098.jpg,21299.299113520403,9836434.988669008,24474.671875,18416.703125,15107177.65625,-0.4091119260204081,869.9826858315871,72.609375,-77.421875,-247.0,0.0320535714285714,169.73068251168135,35.4375,-34.359375,22.90625,-0.015110012755102,481.8248357692759,69.453125,-70.46875,-12.75,0.9143845663265306,758.0444595287446,63.953125,-52.671875,562.71875,0
crosshatched_0006.jpg,21383.72925382653,1371090.5138349144,23630.21875,18635.40625,15599791.0,0.1737220982142857,1389.4119135415178,89.53125,-91.78125,132.953125,0.0148493303571428,458.2812777135098,47.203125,-48.046875,7.359375,0.0799752869897959,3344.591408233182,117.25,-128.109375,46.890625,-0.3028962053571429,338.8873354336004,51.953125,-51.09375,-243.828125,0
crosshatched_0102.jpg,9449.5874481824,12634864.45902564,15740.203125,7214.578125,6754200.234375,0.0525334821428571,1303.88404179476,95.0,-84.015625,-30.25,-0.2200414540816326,400.4750447120017,47.9375,-47.15625,-182.34375,-0.1536447704081633,2471.171637717519,111.859375,-113.34375,-111.59375,-0.7651913265306124,550.1781642058321,53.671875,-75.140625,-486.53125,0
crosshatched_0077.jpg,22500.50655373087,74122784.44242868,37945.796875,10794.484375,16450130.671875,1.025328443877551,7545.449424833811,295.0625,-272.6875,899.3125,-0.0692139668367347,1663.1362032732943,135.5,-134.453125,-40.53125,0.0583386479591836,6831.643973708466,285.203125,-280.8125,36.5625,-2.2582987882653054,5565.816941099981,213.546875,-240.265625,-1920.21875,0
crosshatched_0073.jpg,11238.27622130102,18444920.378673676,19966.1875,7445.390625,8186355.40625,-0.2628244579081635,14356.604029838278,330.453125,-344.390625,269.140625,-0.0562874681122448,4546.502748306005,186.296875,-188.6875,-14.796875,-0.9067067920918366,39675.08086432131,511.765625,-501.796875,-527.640625,0.3567865114795915,4640.971046031885,156.40625,-163.703125,-582.671875,0
crosshatched_0124.jpg,23363.607252072707,74115498.00004773,39273.28125,7932.1875,16784923.109375,0.4142625956632653,4771.374925678713,214.359375,-204.625,268.484375,0.0214787946428571,553.2887088424663,79.96875,-75.859375,18.421875,0.0259542410714285,1306.1940717348812,129.265625,-132.3125,17.265625,-0.764088807397959,7499.466826711649,231.015625,-238.34375,-481.703125,0
crosshatched_0057.jpg,28923.19792012118,18007922.457473926,34131.921875,21666.859375,20756072.984375,0.1716206951530613,3135.75165564149,154.890625,-159.6875,161.640625,-0.0163432716836734,650.1348252656363,72.046875,-72.546875,-15.140625,-0.1726793686224489,2843.5728361636016,146.46875,-146.78125,-104.390625,-0.3922712053571429,2583.5942029474622,130.875,-126.796875,-368.703125,0
crosshatched_0118.jpg,11989.654206792093,63682069.47989898,23169.078125,7085.5625,8334904.859375,0.077977519132653,2047.2788632289853,163.78125,-149.875,115.203125,0.046008450255102,416.8823476607648,73.9375,-67.0,34.609375,-0.1111631058673469,2866.7203582813395,178.640625,-170.375,-84.328125,-0.0179296875000002,1916.3307268016167,128.359375,-133.078125,-126.578125,0
crosshatched_0126.jpg,12648.617774234695,5269065.880662123,16899.375,8668.515625,9197074.09375,-0.6628069196428571,31456.677856251103,395.46875,-389.59375,-470.671875,0.0958171237244897,10497.17621485558,221.578125,-214.671875,54.484375,0.2689644451530612,47973.19110950348,494.03125,-473.515625,151.921875,1.6130652104591836,4505.105747612443,189.40625,-171.859375,1104.796875,0
crosshatched_0146.jpg,10789.20999362245,890243.8231158894,12733.359375,8692.46875,7938659.6875,0.0965489477040816,4051.362744212576,163.0625,-155.25,70.390625,0.0007485650510204,939.0826203660664,78.90625,-76.09375,0.390625,0.0367689732142857,3255.135162853735,154.171875,-161.046875,22.140625,-0.190852200255102,2224.1602560914152,100.5,-104.109375,-139.609375,0
crosshatched_0131.jpg,26232.44976084184,159722990.2354085,47496.328125,7162.640625,18947374.125,-0.3927806122448981,21538.283939171837,477.453125,-454.046875,-213.65625,-0.0712340561224489,3240.332388410915,189.734375,-180.640625,-57.09375,0.0157286352040816,6254.399437526843,297.75,-303.0625,14.375,0.5718590561224488,25602.50832910197,433.234375,-443.984375,256.03125,1
crosshatched_0145.jpg,32255.523919802297,42089318.57610183,40512.140625,18091.6875,23185687.484375,-1.2584167729591835,9336.619404913316,299.28125,-288.734375,-862.25,-0.0403475765306122,2154.3939456938515,141.515625,-140.734375,-48.09375,-0.049859693877551,9228.19241789082,301.6875,-304.390625,31.09375,2.3957908163265307,6181.123946329328,236.8125,-226.34375,1580.21875,0
crosshatched_0112.jpg,32911.7844547194,147589279.56594634,47924.65625,13979.65625,23479101.4375,0.7070073341836735,31111.229411636345,461.59375,-454.78125,595.1875,0.0464285714285714,6599.998000859426,221.984375,-226.71875,22.21875,-0.2673867984693877,17275.4494842542,387.078125,-379.96875,-199.3125,-1.274728954081633,22772.155174351585,373.75,-376.140625,-1123.71875,1
crosshatched_0163.jpg,23702.609284917085,11171915.129614064,30273.828125,16831.734375,17250644.203125,0.1217067920918367,2417.906003940375,136.96875,-141.203125,15.484375,-0.0128292410714285,436.4671732070866,61.03125,-61.953125,-10.296875,0.0267530293367346,1089.990263950852,112.53125,-119.375,23.328125,-0.2819013073979591,2259.799009025821,128.953125,-122.5,-61.859375,0
crosshatched_0014.jpg,24210.509886798474,106933098.87211132,38279.484375,3802.515625,17515960.40625,-0.5469626913265307,29538.876407037023,491.375,-479.125,-361.9375,-0.0598724489795918,7390.638053339348,241.390625,-234.046875,-95.03125,0.7134964923469386,30748.065336706622,509.734375,-476.28125,454.3125,0.9143080357142856,16860.768776501245,370.71875,-379.296875,438.78125,0
crosshatched_0052.jpg,34306.504290497454,12905875.186380282,38876.53125,28937.8125,25422769.15625,0.4592944834183673,1560.9974433601478,107.890625,-106.390625,317.515625,0.1547488839285714,416.9507491015708,56.75,-55.453125,121.609375,-0.2009191645408163,2026.9712673434817,131.28125,-134.171875,-148.859375,-0.4543423150510204,692.5051220923167,73.140625,-69.265625,-270.203125,0
crosshatched_0159.jpg,19112.327468112253,42280165.03069057,28917.671875,12757.640625,13663415.5625,-0.4696404655612246,11286.566355016506,283.296875,-280.328125,-27.234375,0.2176363201530612,2689.73257246171,137.109375,-131.609375,184.765625,-0.0604328762755102,9059.206690090925,264.640625,-255.3125,-36.078125,1.5921898915816328,6245.674967736466,197.015625,-199.15625,608.765625,0
crosshatched_0110.jpg,30731.59670838648,42234721.90092026,40479.09375,16818.171875,21864655.859375,0.1862579719387755,24162.271082617182,430.21875,-414.921875,94.03125,-0.1423118622448979,5886.876025872762,215.9375,-212.515625,-103.3125,-0.032780612244898,22537.87904912056,425.8125,-440.34375,-54.3125,-0.7994515306122448,12219.70433406597,288.921875,-287.5,-498.0,0
crosshatched_0054.jpg,36822.66122608419,4353791.541384299,41112.125,33456.96875,26515658.15625,-0.3848852040816326,2906.9189787905752,139.546875,-149.125,-180.46875,-0.0142729591836734,782.8819865910364,72.8125,-75.515625,-34.90625,-0.4173086734693879,4905.63943546862,167.234375,-174.125,-205.34375,0.7269515306122449,1248.3491885784897,103.21875,-91.265625,256.21875,0
crosshatched_0169.jpg,9517.154915497453,136638084.57805288,43248.875,1260.625,6645928.03125,-0.90192044005102,21582.119121587886,574.59375,-566.890625,-619.546875,-0.188602519132653,3807.5248306362014,249.0,-249.125,-110.265625,-0.0503786670918367,10262.464610880925,432.375,-409.078125,-43.390625,1.2380333227040825,22136.88323472272,507.484375,-507.390625,908.296875,1
crosshatched_0168.jpg,36724.07985491071,4961587.136289481,39431.984375,32508.6875,26413933.40625,-0.1885483099489795,1677.283967641046,105.703125,-103.9375,-82.546875,0.0181720344387754,308.63012563429794,48.890625,-47.5625,13.484375,0.0804344706632652,597.788949259057,76.375,-75.609375,65.953125,0.4316127232142857,1431.3630710704438,84.3125,-84.46875,205.546875,0
crosshatched_0134.jpg,31144.382883450256,20482720.29087087,39012.921875,23515.234375,22626261.234375,-0.3807525510204079,5393.713933916858,206.0625,-211.46875,-385.21875,-0.102313456632653,1542.028251068728,100.34375,-101.171875,-82.0,0.5068622448979595,9785.484341839823,236.734375,-236.90625,385.78125,0.454564732142857,2594.9016014910785,168.03125,-157.3125,524.4375,0
crosshatched_0092.jpg,29687.25422751913,7425224.876292832,36288.9375,22648.109375,21443871.109375,0.4975247130102039,20080.59828609722,382.53125,-388.53125,355.265625,0.2177064732142857,5367.002141749981,195.5625,-202.140625,134.328125,-0.0678595344387755,25692.68666236281,449.8125,-445.421875,-28.890625,-0.341930006377551,7829.852340163075,237.921875,-234.125,-307.546875,0
crosshatched_0083.jpg,39658.0729025829,208172.7055483189,40877.171875,38672.921875,28597637.421875,-0.1771093749999999,340.954835241745,41.546875,-39.59375,-126.40625,-0.0520089285714285,99.18217732154248,21.890625,-21.78125,-37.5,-0.0845025510204082,607.6481699418051,55.359375,-54.984375,-69.0625,0.1981919642857143,98.2121718736171,26.1875,-26.234375,140.3125,0
crosshatched_0136.jpg,13296.945413743617,20816128.44230161,25962.15625,5219.171875,9633328.015625,-0.4130859375,17889.872174087017,358.453125,-351.15625,-354.546875,-0.1099545599489796,4456.38294756746,185.578125,-176.578125,-103.171875,-0.572972735969388,20345.083287213536,393.453125,-418.125,-413.890625,0.496308195153061,8701.855377637616,252.578125,-248.0625,399.578125,0
crosshatched_0129.jpg,19867.381465242357,61789838.79857348,34925.3125,5837.09375,14691116.84375,0.2302925701530612,36098.27844793956,472.78125,-467.0,140.828125,-0.0026235650510204,10354.611152317277,243.3125,-242.15625,-8.640625,-0.542586894132653,44777.08205695662,501.1875,-491.609375,-408.484375,-0.4684558354591837,13079.10306602022,325.0,-329.296875,-307.578125,0
crosshatched_0108.jpg,36075.51265306123,4875449.003731446,40214.625,31131.140625,26314176.875,0.8325645727040818,2456.782606916674,133.640625,-140.9375,668.984375,0.0661391900510204,620.101764355794,68.390625,-71.296875,41.609375,0.2748333864795918,3047.3922666450426,152.5625,-156.234375,215.765625,-1.4667115752551023,1135.1918330696765,88.46875,-90.90625,-1213.140625,0
crosshatched_0097.jpg,18858.609642857147,73842268.50973547,35611.453125,11401.859375,13291618.25,-1.3581792091836735,9376.843391907423,297.375,-297.28125,-597.0625,-0.4750207270408165,2175.438652360588,141.453125,-142.21875,-330.78125,0.0567394770408163,7503.0315771534815,297.296875,-294.921875,60.59375,1.2912962372448984,5912.786612147525,224.0,-224.84375,201.78125,0
crosshatched_0109.jpg,20731.478404017857,2694294.806231694,24266.28125,18304.953125,14967249.4375,0.3156576849489796,1085.9769021749155,109.5,-108.09375,230.390625,0.0257692920918367,207.98593501588687,49.1875,-50.84375,14.515625,-0.0048636798469387,437.352684763876,94.25,-90.375,-12.703125,-0.5540074936224487,836.325559061532,78.390625,-88.09375,-417.234375,0
crosshatched_0117.jpg,25687.69293686224,78210420.59738602,40734.453125,11070.234375,18551916.78125,1.3409335140306125,66763.76530678709,655.21875,-662.578125,835.078125,0.1653547512755102,17264.254005617327,347.78125,-348.234375,78.609375,-0.2186455676020408,58537.98929422838,668.59375,-666.359375,-173.109375,-2.1858027742346944,27696.546753562525,435.625,-437.90625,-1434.328125,0
crosshatched_0096.jpg,26800.596934789533,9447207.357276035,33970.40625,20378.5,19591532.765625,1.0835299744897957,19498.35453434116,313.265625,-331.375,768.875,0.1523070790816326,5376.973480434746,166.3125,-169.4375,82.59375,-0.2069929846938775,14446.841658273728,316.03125,-305.984375,-184.375,-1.710138711734694,5482.079547973013,183.59375,-180.015625,-1289.96875,0
crosshatched_0081.jpg,21593.551825573977,27786334.06988724,33973.734375,11767.0,15684166.71875,0.0622225765306121,29276.481771294257,450.640625,-456.25,45.21875,-0.1139317602040815,6816.588243422907,231.59375,-233.140625,-75.78125,-0.0778172831632653,21033.88383906665,436.078125,-425.40625,-38.8125,-0.4662404336734693,15560.70905763411,318.484375,-304.140625,-317.78125,0
crosshatched_0078.jpg,30332.3489708227,260644.7812928984,31552.09375,29102.34375,21901141.046875,0.1784813456632653,143.3628789734014,36.875,-35.09375,120.640625,0.0394236288265306,31.173637076307724,17.6875,-17.5625,26.359375,-0.0015824298469387,93.95463245193244,38.4375,-38.15625,2.578125,-0.2386918048469387,90.78857721127754,27.0,-30.203125,-162.203125,0
crosshatched_0148.jpg,24224.502043207904,40477235.33330118,33448.15625,14840.21875,17363516.640625,-0.1099776785714284,3472.5072310285755,158.796875,-163.21875,89.875,-0.0083689413265306,473.14948659965887,61.1875,-61.15625,-1.09375,0.0183338647959183,1168.0932601632458,104.1875,-103.640625,11.28125,0.1948485331632654,4728.79442394022,156.5625,-158.328125,-183.03125,0
crosshatched_0122.jpg,31983.465148278057,16795385.433528505,38400.4375,24649.890625,23029032.8125,-0.041580038265306,2634.686247493152,150.546875,-149.4375,23.25,-0.0272209821428571,426.3792795732084,64.53125,-63.6875,-17.875,-0.0011447704081632,966.3204054289716,115.875,-113.078125,-0.78125,0.0014971301020408,2760.523374082657,136.125,-139.609375,-100.125,0
crosshatched_0150.jpg,36511.1530978954,35811808.83671222,45483.9375,25190.53125,26242685.15625,-0.5762627551020408,4776.6810952062615,178.109375,-194.34375,-370.90625,-0.0475813137755102,624.5823505515278,71.0,-73.625,-13.625,-0.030047831632653,1044.8983453059925,101.109375,-106.5,-13.40625,1.0097815688775509,5985.614392107132,192.078125,-184.9375,700.9375,0
crosshatched_0138.jpg,14722.042864317602,47802434.13493975,24268.21875,9602.65625,10620358.046875,0.7396348852040816,4588.79873221184,223.078125,-186.0,658.34375,-0.050766900510204,1279.8116419694911,107.53125,-103.0625,-6.90625,-0.3741454081632653,7013.287837288498,271.203125,-274.0625,-258.25,-1.6315704719387756,2155.039523451166,119.09375,-152.3125,-1337.40625,0
crosshatched_0091.jpg,24452.157341358416,3227629.269830074,29907.65625,21008.1875,17637735.984375,0.3379870854591837,4379.547494328493,212.59375,-207.71875,255.609375,0.1251937181122448,977.987341917715,104.71875,-99.921875,92.984375,0.0736216517857142,2927.3501743495144,188.96875,-183.53125,62.421875,-0.3003930165816327,2542.853819251378,155.703125,-158.046875,-232.265625,0
lined_0094.jpg,44288.14000717476,1851774.445677944,45265.3125,41257.265625,31948214.515625,-0.071500318877551,153.88586467267868,19.203125,-20.921875,-53.5,-0.0627710459183673,38.82269462715731,8.625,-10.46875,-46.96875,0.0088329081632653,149.59367922260586,19.546875,-20.4375,6.40625,-0.0453125,71.21248167877643,16.84375,-15.296875,-33.90625,0
lined_0076.jpg,45760.992169164536,10644658.37058657,48917.4375,39009.984375,32969496.453125,-0.0739469068877551,1116.0733155353971,211.75,-214.859375,-47.046875,-0.0186360012755102,232.1257883011392,97.984375,-100.234375,-10.328125,-0.0279089604591836,693.2200567361665,172.75,-159.1875,-16.640625,0.0919858099489795,666.5974503885508,142.9375,-145.9375,63.109375,0
lined_0165.jpg,28436.886852678566,41196178.74609733,37311.390625,16919.8125,20514703.25,-0.0674665178571428,8048.05342562344,244.90625,-257.140625,-36.28125,-0.0160060586734693,1545.388335180817,111.625,-115.296875,-15.34375,0.038922193877551,4654.000098722863,239.9375,-229.921875,28.5,0.0869148596938775,6670.164685227346,191.234375,-194.3125,26.53125,0
lined_0128.jpg,31254.427029655613,290675735.3836264,44874.5,3022.21875,22523561.65625,0.4865585140306123,702.3522347792507,83.765625,-70.484375,224.984375,0.0719236288265306,92.99814706433352,28.09375,-24.375,39.015625,-0.0778499681122449,295.98819831234874,62.453125,-61.0625,-45.421875,-0.7573461415816325,1184.7404888496571,95.625,-109.359375,-332.921875,2
lined_0102.jpg,14029.865370695155,60805172.20455179,28961.453125,5011.78125,10231122.109375,-0.1119475446428571,86.87421628158675,35.28125,-34.84375,-82.453125,-0.0041509885204081,10.02412290740674,12.734375,-12.625,-2.640625,0.0033458227040816,46.39142352840452,35.765625,-35.65625,2.234375,0.2114421237244897,173.9643617629617,42.078125,-43.65625,156.984375,0
lined_0107.jpg,19318.290141103316,14171572.11899001,25300.1875,13974.46875,13995055.859375,0.3098110650510204,381.8208361421267,56.234375,-55.5625,238.046875,-0.0010004783163265,46.42952191042632,21.890625,-21.9375,-1.359375,-0.0011503507653061,109.5127466717562,45.6875,-45.015625,-1.359375,-0.6226235650510202,602.5576906236578,56.984375,-59.140625,-480.171875,0
lined_0153.jpg,21859.85762834821,101123843.9070785,29450.734375,2246.453125,15925066.109375,-0.0154567920918367,377.735918213155,63.9375,-63.171875,-23.171875,0.0299449936224489,64.0964764803809,27.59375,-26.5625,20.703125,-0.0081640625,204.14737069551916,61.25,-59.015625,-3.796875,0.1207485650510204,401.5388224218507,69.609375,-68.71875,108.453125,0
lined_0073.jpg,44071.51564014668,10671125.018718071,46104.421875,36172.78125,31806616.265625,-0.104852519132653,69.46196664764518,27.265625,-25.703125,-79.703125,-0.064321588010204,15.080866585333911,12.546875,-12.5625,-49.046875,0.0016828762755102,39.83235950592689,25.609375,-26.328125,2.140625,0.0167402742346938,40.58347500630433,19.40625,-20.546875,12.265625,0
lined_0121.jpg,8765.071320153058,2056160.3240683053,12087.0625,7268.171875,6323529.59375,0.1101411033163265,87.87010062738348,23.265625,-27.390625,69.484375,0.067476881377551,17.86600050438782,11.953125,-11.203125,39.453125,-0.0339899553571428,65.20668372963901,23.3125,-28.296875,-17.984375,-0.0178515625,136.43773220309407,27.28125,-19.375,-20.609375,0
lined_0155.jpg,33288.83154257016,6376965.967681027,35521.671875,26949.265625,23959148.171875,-0.4620583545918367,3501.9844614310286,187.5,-196.96875,-341.875,0.0058370535714285,578.9047204178436,80.359375,-82.890625,5.5625,0.0069260204081632,1100.8851559069626,144.40625,-151.359375,5.09375,0.9416278698979592,3240.8969656639656,164.21875,-163.25,700.4375,0
lined_0006.jpg,49123.37142936862,1796792.79968314,49978.015625,46241.453125,35439992.765625,-0.0022919323979591,191.0828724003752,23.265625,-25.984375,1.296875,-0.0017865114795918,47.14627915651193,10.5,-11.234375,-1.484375,-0.0180333227040816,207.85966550350923,24.859375,-27.765625,-12.234375,-0.0007756696428571,96.16239454918689,20.5,-16.890625,-7.046875,0
lined_0086.jpg,48222.46721938777,4802981.119587675,49833.875,43606.5,34780682.5,-3.188775510204082e-05,0.0066952246459808,0.140625,-0.140625,0.0,0.0,0.0013392857142857,0.0625,-0.0625,0.0,0.0,2.356696428571428,6.125,-6.125,0.0,6.377551020408164e-05,0.0066916128696376,0.140625,-0.140625,0.0,0
lined_0105.jpg,15421.99733179209,74470722.49577656,32301.265625,8005.578125,11125080.265625,0.980438456632653,1555.961516766533,135.4375,-119.921875,629.03125,0.3082716836734694,221.8145356123588,49.09375,-40.859375,197.1875,0.1226961096938775,552.4716800027169,100.484375,-95.609375,47.53125,-1.0360618622448976,2371.0777012822614,149.28125,-157.9375,-666.5,0
lined_0046.jpg,49174.64884805486,836622.8118212087,49823.359375,47132.65625,35468988.015625,0.0025414540816326,703.9819103261011,47.0,-47.9375,2.28125,0.0003635204081632,182.0076143576244,21.140625,-21.578125,0.15625,0.0019802295918367,859.3980506829836,43.109375,-52.5,1.46875,-0.0039923469387755,309.4406405882316,33.8125,-33.21875,-4.09375,0
lined_0028.jpg,46967.44812260841,284809.0812862652,47709.78125,45486.359375,33864870.859375,0.3204783163265306,26.775419064322165,17.5,-14.0,235.71875,0.0314397321428571,5.148971827168366,7.015625,-7.234375,24.375,-0.0554815051020408,37.4109507945908,18.390625,-19.625,-42.28125,-0.5466374362244898,28.851644214650147,10.71875,-17.15625,-398.3125,0
lined_0140.jpg,36115.474162946426,66912568.35503012,46231.5,20124.546875,25704247.53125,4.328208705357143,57445.09551294443,424.125,-393.8125,2235.921875,1.646177455357143,13367.503410345587,200.96875,-185.421875,942.984375,0.6118582589285713,44593.079970454,386.875,-418.828125,496.515625,-3.717885044642858,30413.60410470144,296.90625,-304.65625,-1642.890625,0
lined_0027.jpg,16434.622813297196,33051612.911471825,30137.234375,10492.296875,11846062.078125,0.0034917091836735,13987.142217565595,332.046875,-209.046875,5.3125,-0.1298820153061224,2478.9413864642984,126.59375,-105.171875,-98.6875,-0.073172831632653,6057.099339126112,173.75,-192.484375,-26.5625,-0.3966294642857144,13415.143785557128,203.625,-293.203125,-306.6875,0
lined_0114.jpg,14017.110300542088,6862579.471349545,20849.8125,10425.5625,10231310.359375,0.5134016262755101,661.8097277448279,85.84375,-89.734375,356.203125,-0.041649394132653,137.89837645060814,39.828125,-42.3125,-26.796875,0.0695990114795918,346.8575170796755,79.90625,-77.734375,49.171875,-1.1517514349489797,513.0338410379545,72.28125,-75.421875,-792.796875,0
lined_0134.jpg,22165.975,3106217.5657142857,24566.5,19017.25,15999552.0,0.7124999999999999,9482.060468750002,170.625,-181.671875,440.625,0.6187499999999999,2743.4688392857142,86.40625,-94.0625,393.625,0.2359375,15447.451205357142,183.09375,-234.0625,141.0,0.4312499999999998,2771.172633928571,90.34375,-90.234375,299.625,0
lined_0174.jpg,37294.1741924426,17628393.01840046,43168.140625,27280.25,27006952.140625,0.1198740433673468,2394.8079867234687,159.484375,-140.78125,-28.15625,-0.0430803571428571,411.94908820543526,63.25,-60.8125,-29.6875,0.0375047831632653,711.0063656290673,105.59375,-107.03125,23.15625,-0.3689891581632651,2235.680751932788,134.734375,-156.0,-32.75,0
lined_0130.jpg,12682.2879815051,18365015.39955706,23573.03125,8139.9375,9180049.71875,-0.2511407844387756,1654.7101398952827,142.765625,-134.15625,-191.828125,-0.0212157206632653,204.26194841061496,46.5,-45.84375,-11.734375,-0.0312571747448979,563.7344649828116,96.734375,-97.484375,-19.484375,0.4386344068877552,2657.3352537212286,163.515625,-174.09375,348.453125,0
lined_0039.jpg,31543.12389748088,109102941.70998856,43233.234375,14531.703125,22765431.203125,-1.3308537946428574,71311.93578811892,565.359375,-573.203125,-865.515625,-2.201375159438776,20013.96213031456,311.6875,-326.21875,-1534.921875,-1.7618598533163263,77966.60910670445,641.21875,-611.703125,-1463.546875,-3.942417889030613,26270.45488152921,336.609375,-343.921875,-2873.734375,0
